"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","NAT_WGT_COMB_POP","REG_WGT_COMB_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON3","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS11_TEMP","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON31","HHINCOME","P_OCCUPY2","MARITAL","LGBT","HH01S","HH25S","HH612S","HH1317S","HH18OVS","RACE2_BANNER","NeighborChange"
"30","0020045742","ABS",NA,0.3596894185,NA,3907.5961686,NA,1953.7980843,11,2,2,2,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,4,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,4,5,1,1,1,6,4,2,3,5,3,2,1,5,1,4,2,2,40,"40",9,NA,NA,NA,0,0,0,0,2,NA,0
"31","0020050938","ABS",NA,3.1172477888,NA,51048.564359,NA,25524.282179,14,2,3,3,3,3,2,2,3,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,3,3,2,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,3,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,70,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,4,1,1,1,3,3,3,2,3,3,2,1,5,1,3,2,3,60,"70",8,NA,NA,NA,0,0,0,1,2,NA,0
"32","0020056059","ABS",NA,0.6077360319,NA,6602.3265296,NA,3301.1632648,11,2,NA,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,3,5,5,5,5,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3,7,30,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,3,4,3,5,3,2,1,5,1,3,2,3,NA,"30",6,NA,NA,NA,0,0,2,0,2,NA,NA
"33","0020057990","ABS",NA,1.2931442201,NA,44389.953752,NA,22194.976876,8,2,3,3,1,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,3,3,2,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,1,15,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,6,4,2,1,2,3,2,1,6,1,3,2,2,NA,"15",8,NA,NA,NA,0,0,0,0,2,NA,0
"34","0020059272","ABS",NA,0.7324441942,NA,1555.4530682,NA,777.72653408,7,4,2,2,1,1,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,NA,NA,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,4,6,2,NA,1,4,3,1,4,8,1,2,1,7,NA,1,3,1,NA,"0",2,NA,NA,NA,0,0,0,0,1,NA,0
"35","0020059472","ABS",NA,0.2278212556,NA,2590.3603782,NA,1295.1801891,6,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,5,5,5,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,1,98,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,1,1,1,7,4,2,2,4,2,2,1,5,1,3,3,2,NA,"0",6,NA,NA,NA,0,0,0,0,2,NA,0
"36","0020061322","ABS",NA,0.216930058,NA,7621.4983571,NA,3810.7491785,3,3,5,5,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.9,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,1,1,5,4,1,3,5,3,2,1,5,1,1,2,1,NA,"0",2,NA,NA,NA,0,0,0,0,1,NA,0
"37","0020062534","ABS",NA,0.4635525747,NA,1536.6744904,NA,768.33724521,15,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,45,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,5,4,5,2,3,3,2,1,5,1,NA,2,4,45,"45",NA,NA,NA,NA,0,0,3,0,2,NA,0
"38","0020067394","ABS",NA,0.3640115671,NA,2843.073374,NA,1421.536687,9,3,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,NA,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,5,2,4,4,4,4,4,4,1,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,1,96.6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,6,1,1,1,7,4,2,4,9,3,2,1,5,1,4,3,2,1,"5",9,NA,NA,NA,0,0,0,0,2,NA,1
"39","0020068808","ABS",NA,0.4647348124,NA,5284.1015253,NA,2642.0507627,6,3,1,1,2,2,2,2,5,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,2,4,4,4,4,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,3,5,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,3,5,2,4,2,4,3,3,2,4,3,2,1,5,5,3,2,5,NA,"5",7,NA,NA,NA,0,0,0,0,3,NA,0
"40","0020069268","ABS",NA,0.415396043,NA,14594.290379,NA,7297.1451897,3,4,5,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,1,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,2,1,2,2,1,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,1,1,4,3,1,3,5,3,2,1,5,1,3,3,1,NA,"0",6,NA,NA,NA,0,0,0,0,1,NA,0
"41","0020071601","ABS",NA,0.868061172,NA,29798.064811,NA,14899.032405,8,3,5,4,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,5,5,4,3,3,2,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,8,0,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,5,4,1,1,2,3,2,1,6,1,1,2,1,NA,"0",1,NA,NA,NA,0,0,0,0,1,NA,-1
"42","0020073413","ABS",NA,0.3491615891,NA,2727.089211,NA,1363.5446055,9,2,2,1,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,3,2,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,4,7,1,1,1,7,4,1,4,9,3,2,1,5,1,3,3,1,NA,"4",6,NA,NA,NA,0,0,0,0,1,NA,-1
"43","0020076148","ABS",NA,0.5898769195,NA,3247.5986867,NA,1623.7993433,12,2,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,3,3,2,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,3,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,50,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.9,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,6,4,6,3,5,3,2,1,5,1,3,2,3,30,"50",7,NA,NA,NA,1,1,0,0,4,NA,-1
"44","0020076480","ABS",NA,1.2531315559,NA,13249.485868,NA,6624.7429341,5,3,5,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,2,5,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,5,4,2,2,4,3,2,1,5,4,3,2,2,NA,"0",7,NA,NA,NA,0,0,0,0,2,NA,-1
"45","0020078367","ABS",NA,0.4088256945,NA,18601.140808,NA,9300.570404,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,8,1,1,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,1,1,4,3,3,4,9,3,2,1,5,1,3,3,5,8,"8",8,NA,NA,NA,0,0,0,0,3,NA,-1
"46","0020080645","ABS",NA,0.9812623975,NA,44646.411097,NA,22323.205549,1,2,3,1,1,1,2,1,3,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,3,3,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,2,3,2,3,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,0,0,0,1,0,0,0,1,98,1,2,2,2,2,2,2,2,2,2,2,NA,NA,2,1,2,2,2,2,2,2,2,2,2,2,3,1,4,2,6,4,3,4,9,3,2,1,5,4,3,2,5,40,"40",8,NA,NA,NA,0,0,0,0,3,NA,-2
"47","0020080870","ABS",NA,0.2640852249,NA,13299.577906,NA,6649.7889531,10,2,5,4,1,1,2,2,4,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,4,2,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,98.8,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,4,6,2,1,1,6,4,2,3,7,3,2,1,6,1,3,3,2,NA,"0",7,NA,NA,NA,0,0,0,0,2,NA,-1
"48","0020081072","ABS",NA,0.2750568547,NA,13852.119402,NA,6926.0597009,10,3,2,2,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,2,3,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,4,6,1,1,1,5,4,2,3,7,3,2,1,6,1,4,3,2,NA,"0",8,NA,NA,NA,0,0,0,0,2,NA,0
"49","0020082355","ABS",NA,0.4175061609,NA,14331.796011,NA,7165.8980054,8,2,2,2,2,3,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,3,4,4,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,2,5,3,3,3,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,35,2,NA,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,4,2,1,1,7,4,2,1,2,1,2,1,6,1,3,2,3,35,"35",8,NA,NA,NA,0,0,0,1,1,NA,0
"50","0020082909","ABS",NA,4.6559122947,NA,12218.798858,NA,6109.3994291,13,3,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,NA,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,3,60,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,4,3,6,3,1,1,5,2,4,2,3,NA,"60",9,NA,NA,NA,0,0,0,2,2,NA,0
"51","0020086000","ABS",NA,0.571456094,NA,1213.5711385,NA,606.78556927,7,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,NA,50,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,1,NA,1,5,4,2,4,8,3,2,1,7,NA,4,2,2,50,"50",9,NA,NA,NA,0,0,0,0,2,NA,0
"52","0020087000","ABS",NA,1.5135898324,NA,8333.1491527,NA,4166.5745763,12,2,1,2,2,2,2,NA,3,2,2,2,2,2,2,2,1,NA,1,1,2,2,2,2,2,2,1,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,3,2,3,3,2,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,NA,24,2,1,4,1,4,1,4,1,1,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,98.8,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,1,1,3,3,1,3,5,3,2,1,5,1,1,2,1,NA,"24",3,NA,NA,NA,0,0,0,0,1,NA,1
"53","0020088833","ABS",NA,0.4582281945,NA,4774.3063553,NA,2387.1531776,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,NA,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,3,5,2,1,1,3,3,4,3,7,3,2,1,6,1,2,2,3,40,"40",6,NA,NA,NA,0,0,0,1,3,NA,-1
"54","0020089281","ABS",NA,0.2179164326,NA,2270.4840546,NA,1135.2420273,4,2,2,2,3,3,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,4,5,5,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,2,1,1,7,4,1,3,7,3,2,1,6,1,3,2,1,40,"40",7,NA,NA,NA,0,0,0,0,1,NA,0
"55","0020089344","ABS",NA,0.1399279415,NA,4803.327237,NA,2401.6636185,8,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,3,2,2,2,1,2,1,1,2,2,2,NA,2,1,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,1,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.6,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,2,1,1,5,4,3,1,2,3,2,1,6,1,3,2,3,NA,"0",7,NA,NA,NA,0,0,0,1,2,NA,0
"56","0020089536","ABS",NA,2.8203303149,NA,142034.46163,NA,71017.230816,10,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,4,5,4,3,4,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2,NA,15,3,2,2,4,4,4,4,4,4,4,4,4,4,4,2,3,0,0,0,1,0,0,0,1,97.7,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,1,1,6,3,7,2,2,1,6,3,1,1,4,NA,"15",3,NA,NA,NA,2,0,2,2,2,NA,0
"57","0020090295","ABS",NA,0.7175337578,NA,2378.6208549,NA,1189.3104274,15,2,2,NA,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,NA,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,4,5,2,2,2,3,3,5,2,3,3,2,1,5,2,1,2,3,NA,"0",2,NA,NA,NA,0,0,0,1,4,NA,NA
"58","0020091000","ABS",NA,2.2676194148,NA,7517.1471341,NA,3758.573567,15,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,4,5,3,NA,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,5,1,2,2,4,3,1,2,3,3,1,1,5,2,1,2,1,NA,"40",3,NA,NA,NA,0,0,0,0,1,NA,0
"59","0020091163","ABS",NA,0.5187758654,NA,1361.4556182,NA,680.7278091,13,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,NA,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,3,9,15,4,4,4,1,4,1,4,4,1,4,3,NA,3,NA,2,3,0,0,0,1,0,0,0,2,NA,NA,NA,NA,1,1,NA,NA,1,2,1,2,2,2,2,NA,2,2,2,1,2,2,2,2,2,4,6,1,2,2,7,4,1,3,6,3,2,1,5,2,1,3,1,NA,"15",1,NA,NA,NA,0,0,0,0,1,NA,0
"60","0020091637","ABS",NA,1.1885412314,NA,12383.480595,NA,6191.7402976,4,2,4,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,5,5,5,5,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3,8,33,3,3,4,1,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,6,3,7,3,2,1,6,1,1,2,4,NA,"33",2,NA,NA,NA,0,0,2,1,3,NA,1
"61","0020091851","ABS",NA,0.8391057504,NA,4040.8722866,NA,2020.4361433,18,2,1,2,1,2,2,2,3,1,NA,1,NA,NA,1,1,NA,NA,2,2,2,2,2,2,2,2,2,4,1,3,3,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,3,4,3,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,10,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,1,0,0,0,0,1,98.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,1,1,3,3,1,1,2,3,2,1,5,1,1,2,1,NA,"10",2,NA,NA,NA,0,0,0,0,1,NA,1
